,Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
329,GO_Biological_Process_2026,Protein Modification by Small Protein Conjugation (GO:0032446),0.001497487811458852,0.024890062563187283,0,0,1.511869651086241,9.833149362357098,MOCS3;CCNF;ARRB1;FBXO24;ARRB2;TNFAIP1;ANKRD9;TRIM28;ZMIZ1;ZMIZ2;CDK5RAP3;PIAS4;VPS18;PIAS3;RNF44;FBXW5;USP5;DTX3L;ARRDC1;EIPR1;FBXO10;RANGAP1;TRAIP;PJA1;DDB1;RNF144A;TRAF7;RNF126;CDC34;KCTD10;SDE2;ZNF598;STX1A;TRIM11;CUL9;HDAC4;CUL7;VCP;UBA7;DCUN1D3;GPS1;COPS7A;DTX2;DTX3;DTX4;RHOBTB2;HDAC7;CAND2;DCAF15;RNF213;RAB40B;OS9;DDRGK1;TMEM129;UBC;VPS11;ZSWIM8;TRPM4;EGR2;CBX4;KLHL25;UBE2C;RNF25;RNF26;MIB2;SYVN1;KLHL21;KLHL3;PML;SPSB1;RNF227;UVSSA;MKRN2;UBA1;STUB1;LZTR1;TRIM32;RNF220;ASB1
328,GO_Biological_Process_2026,Regulation of TOR Signaling (GO:0032006),0.0014929643414771515,0.024890062563187283,0,0,2.151610730034297,14.000513042585506,GSK3A;PDCD6;ARAF;GBA1;WDR24;RPTOR;FLCN;PREX1;HTR6;TMEM127;RPS6KA1;MLST8;RFFL;PIH1D1;TSC2;CTNS;ITFG2;TTI1;RRAGA;DGKQ;AKT1S1;DDIT4;MAPKAPK5;SMCR8;GAS6;BMAL1;ARF5
327,GO_Biological_Process_2026,Negative Regulation of Cellular Response to Insulin Stimulus (GO:1900077),0.0014899321651282516,0.024890062563187283,0,0,3.22026086103756,20.960757442495982,CUL7;GSK3A;IRS1;PRKCD;PRKCZ;MTOR;PTPRE;SOCS1;INPP5K;PIP4K2B;TRIB3;PIP4K2C;TNS2;SLC27A4
330,GO_Biological_Process_2026,Positive Regulation of Transport (GO:0051050),0.0015348249788870335,0.025433580088203556,0,0,2.510348225138824,16.26539696972571,DYNC1H1;GSK3A;CEBPB;CD151;NUMA1;LRP1;SPAG5;HIP1R;PLD4;TNF;DYNLL2;DLL1;ACTB;PLD3;CALY;SMPD1;INPP5K;BAK1;SGK2;BOK
331,GO_Biological_Process_2026,Cellular Response to Starvation (GO:0009267),0.0015953389384126475,0.0261287720022092,0,0,1.795559164504041,11.564602364746275,SNAP47;RIPOR1;CDKN1A;EHMT2;NPRL2;SUV39H1;NPRL3;CLEC16A;WDR45;ZFYVE1;WDR24;RPTOR;FLCN;STK11;NUAK2;KAT5;ZC3H12A;STX4;HNRNPA1;GCN1;MAPK3;PAK4;KLF10;HSPA8;SREBF1;SZT2;KICS2;AXIN1;TFEB;TSC2;BHLHA15;WIPI2;ITFG2;SREBF2;MTOR;RRAGA;TBL2;MYBBP1A;PICK1;DEPDC5;KPTN;TRIM32
332,GO_Biological_Process_2026,Negative Regulation of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903556),0.001608328600158733,0.0261287720022092,0,0,2.8806363196646423,18.52986531849724,NFKBIL1;TNFAIP3;NLRC3;THBS1;VSIR;LILRA4;MC1R;ELF4;ZC3H12A;RARA;SIRPA;BPI;PTPN6;LGALS9;CACTIN;GAS6
333,GO_Biological_Process_2026,Positive Regulation of Lymphocyte Differentiation (GO:0045621),0.001608328600158733,0.0261287720022092,0,0,2.8806363196646423,18.52986531849724,SMARCD1;SMARCD2;SMARCB1;SMARCD3;SPI1;SMARCC2;IL2RG;ARID1A;ACTB;SMARCA4;ZAP70;MMP14;ZMIZ1;INPP5D;NCKAP1L;GAS6
334,GO_Biological_Process_2026,Response to Hydrogen Peroxide (GO:0042542),0.001608328600158733,0.0261287720022092,0,0,2.8806363196646423,18.52986531849724,GPX1;RIPK3;ZNF580;PRKCD;TNFAIP3;HDAC6;RELA;MAPK13;RHOB;PRDX3;TRPM2;MAPK7;PPIF;HMOX1;SIRPA;ANKZF1
336,GO_Biological_Process_2026,Regulation of Insulin Receptor Signaling Pathway (GO:0046626),0.00160851726306768,0.0261287720022092,0,0,2.6623892800363387,17.12566590038387,GSK3A;CUL7;IRS1;PRKCD;TSC2;PRKCZ;SORL1;MTOR;PTPRE;SOCS1;INPP5K;PIP4K2B;TRIB3;PIP4K2C;ZBTB7B;OGT;TNS2;SLC27A4
335,GO_Biological_Process_2026,Positive Regulation of Innate Immune Response (GO:0045089),0.00160851726306768,0.0261287720022092,0,0,2.6623892800363387,17.12566590038387,ZBP1;TRIM62;SPI1;TRIM41;ZDHHC5;NLRC5;SH2D1B;CFP;RASGRP4;HLA-E;MAVS;KAT5;STING1;TLR8;ADAM8;FADD;IKBKE;RNF220
337,GO_Biological_Process_2026,Regulation of Cell Growth (GO:0001558),0.0016101230513667656,0.0261287720022092,0,0,1.659591111111111,10.673568411720256,OGFR;PRR5;CDKN1A;CIB1;CCAR2;PPP1R9B;ZC3H12D;RPTOR;STK11;HYAL2;RPS6KA1;MLST8;AKT1;TSPYL2;ARHGEF11;CISH;ATAD3A;IL17RA;CREB3;CEACAM1;MMP14;PSRC1;ADAM15;HDGFL2;DCUN1D3;BRAT1;NAIF1;LTBP4;PRDM11;RASGRP2;CDC42;DNAJB2;CYP27B1;SERTAD3;ERBB2;EXOSC2;PAK4;EGLN2;SMAD3;TGFB1;EPHX2;OSGIN1;MTOR;PML;SMARCA4;TAOK2;PPT1;ARMC12;TRIM32;BAP1;HSPA1B;SIPA1;HSPA1A;EIF4G1
