gene_id	gene_name	tenx	parse
ENSG00000040275.18	SPDL1	252.0	321.0
ENSG00000040341.19	STAU2	1259.0	2320.0
ENSG00000040487.14	SLC66A1	92.0	35.0
ENSG00000040531.17	CTNS	205.0	221.0
ENSG00000040608.14	RTN4R	11.0	13.0
ENSG00000040633.13	PHF23	213.0	222.0
ENSG00000040731.11	CDH10	0.0	4.0
ENSG00000040933.18	INPP4A	4750.0	13044.0
ENSG00000041353.11	RAB27B	228.0	397.0
ENSG00000041357.17	PSMA4	2521.0	981.0
ENSG00000041515.16	MYO16	269.0	761.0
ENSG00000041802.12	LSG1	736.0	2218.0
ENSG00000041880.16	PARP3	65.0	63.0
ENSG00000041982.18	TNC	0.0	6.0
ENSG00000041988.17	THAP3	148.0	81.0
ENSG00000042062.14	RIPOR3	341.0	63.0
ENSG00000042088.15	TDP1	1312.0	2923.0
ENSG00000042286.16	AIFM2	70.0	187.0
ENSG00000042317.18	SPATA7	168.0	219.0
ENSG00000042429.13	MED17	70.0	63.0
ENSG00000042445.15	RETSAT	344.0	628.0
ENSG00000042493.17	CAPG	810.0	182.0
ENSG00000042753.13	AP2S1	2802.0	248.0
ENSG00000042781.14	USH2A	16.0	28.0
ENSG00000042813.9	ZPBP	3.0	19.0
ENSG00000042832.12	TG	843.0	974.0
ENSG00000042980.15	ADAM28	73.0	2848.0
ENSG00000043039.7	BARX2	1.0	4.0
ENSG00000043093.16	DCUN1D1	2079.0	1711.0
ENSG00000043143.23	JADE2	1525.0	3691.0
ENSG00000043462.14	LCP2	2079.0	9818.0
ENSG00000043514.17	TRIT1	650.0	719.0
ENSG00000043591.6	ADRB1	12.0	4.0
ENSG00000044012.4	GUCA2B	0.0	1.0
ENSG00000044090.14	CUL7	57.0	138.0
ENSG00000044115.22	CTNNA1	1341.0	2118.0
ENSG00000044446.13	PHKA2	488.0	1466.0
ENSG00000044459.16	CNTLN	312.0	560.0
ENSG00000044524.12	EPHA3	10.0	11.0
ENSG00000044574.10	HSPA5	5447.0	4785.0
ENSG00000046604.16	DSG2	4.0	7.0
ENSG00000046647.16	GEMIN8	495.0	816.0
ENSG00000046651.17	OFD1	3866.0	7156.0
ENSG00000046653.15	GPM6B	157.0	67.0
ENSG00000046889.20	PREX2	5.0	16.0
ENSG00000047056.19	WDR37	3103.0	4785.0
ENSG00000047188.17	YTHDC2	3663.0	8377.0
ENSG00000047230.16	CTPS2	253.0	477.0
ENSG00000047249.19	ATP6V1H	2482.0	5007.0
ENSG00000047315.17	POLR2B	2068.0	4118.0
ENSG00000047346.14	ATOSA	8325.0	17742.0
ENSG00000047365.14	ARAP2	5668.0	15945.0
ENSG00000047410.14	TPR	5155.0	10345.0
ENSG00000047457.15	CP	43.0	24.0
ENSG00000047578.15	KATNIP	1347.0	3051.0
ENSG00000047579.21	DTNBP1	1418.0	2229.0
ENSG00000047617.18	ANO2	8.0	11.0
ENSG00000047621.13	FERRY3	432.0	719.0
ENSG00000047634.16	SCML1	1695.0	2288.0
ENSG00000047644.20	WWC3	510.0	857.0
ENSG00000047648.23	ARHGAP6	91.0	184.0
ENSG00000047662.6	FAM184B	298.0	106.0
ENSG00000047849.23	MAP4	2366.0	4287.0
ENSG00000047932.15	GOPC	1509.0	1521.0
ENSG00000047936.12	ROS1	0.0	0.0
ENSG00000048028.13	USP28	749.0	1072.0
ENSG00000048052.26	HDAC9	2222.0	5722.0
ENSG00000048140.19	TSPAN17	246.0	215.0
ENSG00000048162.23	NOP16	17.0	183.0
ENSG00000048342.19	CC2D2A	538.0	82.0
ENSG00000048392.14	RRM2B	1398.0	2418.0
ENSG00000048405.12	ZNF800	3435.0	5366.0
ENSG00000048462.11	TNFRSF17	2.0	15.0
ENSG00000048471.15	SNX29	4894.0	11157.0
ENSG00000048540.17	LMO3	1.0	0.0
ENSG00000048544.8	MRPS10	890.0	559.0
ENSG00000048545.18	GUCA1A	1.0	1.0
ENSG00000048649.14	RSF1	7699.0	9198.0
ENSG00000048707.15	VPS13D	3708.0	11274.0
ENSG00000048740.20	CELF2	8583.0	42893.0
ENSG00000048828.19	FAM120A	2751.0	4642.0
ENSG00000048991.19	R3HDM1	1399.0	3272.0
ENSG00000049089.16	COL9A2	59.0	46.0
ENSG00000049130.17	KITLG	0.0	6.0
ENSG00000049167.17	ERCC8	1028.0	1882.0
ENSG00000049192.15	ADAMTS6	483.0	629.0
ENSG00000049239.14	H6PD	298.0	646.0
ENSG00000049245.13	VAMP3	800.0	874.0
ENSG00000049246.16	PER3	420.0	686.0
ENSG00000049247.14	UTS2	831.0	335.0
ENSG00000049249.11	TNFRSF9	191.0	241.0
ENSG00000049283.20	EPN3	2.0	1.0
ENSG00000049323.17	LTBP1	60.0	86.0
ENSG00000049449.11	RCN1	11.0	125.0
ENSG00000049540.20	ELN	21.0	6.0
ENSG00000049541.12	RFC2	236.0	361.0
ENSG00000049618.26	ARID1B	17227.0	31876.0
ENSG00000049656.15	CLPTM1L	1004.0	767.0
ENSG00000049759.21	NEDD4L	342.0	709.0
ENSG00000049768.19	FOXP3	81.0	103.0
ENSG00000049769.15	PPP1R3F	279.0	222.0
ENSG00000049860.14	HEXB	1004.0	1336.0
ENSG00000049883.16	PTCD2	151.0	283.0
ENSG00000050030.16	NEXMIF	326.0	760.0
ENSG00000050130.19	JKAMP	18.0	469.0
ENSG00000050165.20	DKK3	9.0	32.0
ENSG00000050327.16	ARHGEF5	77.0	77.0
ENSG00000050344.10	NFE2L3	2085.0	813.0
ENSG00000050393.13	MCUR1	547.0	336.0
ENSG00000050405.15	LIMA1	443.0	530.0
ENSG00000050426.17	LETMD1	993.0	597.0
ENSG00000050438.18	SLC4A8	240.0	485.0
ENSG00000050555.20	LAMC3	24.0	27.0
ENSG00000050628.22	PTGER3	26.0	57.0
ENSG00000050730.17	TNIP3	326.0	468.0
ENSG00000050748.19	MAPK9	942.0	1681.0
ENSG00000050767.18	COL23A1	31.0	57.0
ENSG00000051009.12	FHIP1B	367.0	695.0
ENSG00000051108.16	HERPUD1	5989.0	3429.0
ENSG00000051128.20	HOMER3	19.0	33.0
ENSG00000051180.18	RAD51	113.0	97.0
ENSG00000051341.16	POLQ	100.0	171.0
ENSG00000051382.11	PIK3CB	2217.0	3402.0
ENSG00000051523.13	CYBA	25683.0	2049.0
ENSG00000051596.11	THOC3	214.0	345.0
ENSG00000051620.12	HEBP2	3595.0	735.0
ENSG00000051825.16	MPHOSPH9	1168.0	2724.0
ENSG00000052126.18	PLEKHA5	858.0	911.0
ENSG00000052344.17	PRSS8	4.0	0.0
ENSG00000052723.13	SIKE1	1433.0	1884.0
ENSG00000052749.15	RRP12	2818.0	4932.0
ENSG00000052795.14	FNIP2	1172.0	2950.0
ENSG00000052802.14	MSMO1	352.0	647.0
ENSG00000052841.17	TTC17	5368.0	11394.0
ENSG00000052850.8	ALX4	10.0	5.0
ENSG00000053108.19	FSTL4	51.0	171.0
ENSG00000053254.17	FOXN3	7968.0	19157.0
ENSG00000053328.10	METTL24	74.0	29.0
ENSG00000053371.14	AKR7A2	1002.0	183.0
ENSG00000053372.6	MRTO4	456.0	221.0
ENSG00000053438.11	NNAT	0.0	18.0
ENSG00000053501.15	USE1	890.0	221.0
ENSG00000053524.13	MCF2L2	429.0	1864.0
ENSG00000053702.15	NRIP2	0.0	28.0
ENSG00000053747.17	LAMA3	53.0	37.0
ENSG00000053770.13	AP5M1	881.0	1702.0
ENSG00000053900.12	ANAPC4	355.0	1843.0
ENSG00000053918.21	KCNQ1	850.0	6081.0
ENSG00000054116.13	TRAPPC3	1102.0	534.0
ENSG00000054118.16	THRAP3	8782.0	7608.0
ENSG00000054148.19	PHPT1	2193.0	133.0
ENSG00000054179.13	ENTPD2	0.0	1.0
ENSG00000054219.12	LY75	8.0	33.0
ENSG00000054267.23	ARID4B	25604.0	31765.0
ENSG00000054277.14	OPN3	194.0	406.0
ENSG00000054282.17	SDCCAG8	1976.0	3204.0
ENSG00000054356.15	PTPRN	23.0	8.0
ENSG00000054392.14	HHAT	592.0	1544.0
ENSG00000054523.21	KIF1B	2394.0	3803.0
ENSG00000054598.9	FOXC1	20.0	6.0
ENSG00000054611.15	TBC1D22A	6413.0	18829.0
ENSG00000054654.20	SYNE2	14424.0	56919.0
ENSG00000054690.15	PLEKHH1	5.0	8.0
ENSG00000054793.15	ATP9A	262.0	319.0
ENSG00000054938.17	CHRDL2	3.0	0.0
ENSG00000054965.12	FAM168A	2325.0	2367.0
ENSG00000054967.14	RELT	838.0	3684.0
ENSG00000054983.18	GALC	1158.0	1982.0
ENSG00000055044.12	NOP58	5151.0	9361.0
ENSG00000055070.18	SZRD1	665.0	2589.0
ENSG00000055118.19	KCNH2	35.0	18.0
ENSG00000055130.19	CUL1	4080.0	6550.0
ENSG00000055147.20	FAM114A2	319.0	419.0
ENSG00000055163.22	CYFIP2	1813.0	10847.0
ENSG00000055208.21	TAB2	4623.0	9530.0
ENSG00000055211.15	GINM1	993.0	1143.0
ENSG00000055332.20	EIF2AK2	1967.0	2838.0
ENSG00000055483.21	USP36	8911.0	16705.0
ENSG00000055609.21	KMT2C	11887.0	28398.0
ENSG00000055732.14	MCOLN3	0.0	81.0
ENSG00000055917.18	PUM2	10248.0	14519.0
ENSG00000055950.18	MRPL43	1136.0	99.0
ENSG00000055955.18	ITIH4	25.0	26.0
ENSG00000055957.12	ITIH1	1.0	3.0
ENSG00000056050.8	HPF1	506.0	273.0
ENSG00000056097.17	ZFR	5511.0	6580.0
ENSG00000056277.17	ZNF280C	2012.0	2765.0
ENSG00000056291.20	NPFFR2	0.0	1.0
ENSG00000056487.18	PHF21B	12.0	2.0
ENSG00000056558.12	TRAF1	1914.0	5072.0
ENSG00000056586.17	RC3H2	2038.0	3091.0
ENSG00000056736.11	IL17RB	31.0	28.0
ENSG00000056972.22	TRAF3IP2	159.0	482.0
ENSG00000056998.22	GYG2	3.0	3.0
ENSG00000057019.17	DCBLD2	153.0	207.0
ENSG00000057252.14	SOAT1	1559.0	2162.0
ENSG00000057294.19	PKP2	34.0	81.0
ENSG00000057468.7	MSH4	141.0	254.0
ENSG00000057593.15	F7	5.0	3.0
ENSG00000057608.19	GDI2	6079.0	5365.0
ENSG00000057657.18	PRDM1	100.0	1244.0
ENSG00000057663.17	ATG5	2681.0	5536.0
ENSG00000057704.14	TMCC3	803.0	1620.0
ENSG00000057757.11	PITHD1	2657.0	1541.0
ENSG00000057935.15	MTA3	692.0	1055.0
ENSG00000058056.11	USP13	91.0	262.0
ENSG00000058063.18	ATP11B	3908.0	15419.0
ENSG00000058085.16	LAMC2	0.0	3.0
ENSG00000058091.18	CDK14	2589.0	5910.0
ENSG00000058262.12	SEC61A1	498.0	2879.0
ENSG00000058272.20	PPP1R12A	8522.0	15114.0
ENSG00000058335.16	RASGRF1	15.0	50.0
ENSG00000058404.22	CAMK2B	20.0	12.0
ENSG00000058453.18	CROCC	499.0	869.0
ENSG00000058600.17	POLR3E	2506.0	6318.0
ENSG00000058668.17	ATP2B4	2659.0	6683.0
ENSG00000058673.17	ZC3H11A	33.0	82.0
ENSG00000058729.12	RIOK2	228.0	1391.0
ENSG00000058799.16	YIPF1	343.0	343.0
ENSG00000058804.13	NDC1	492.0	700.0
ENSG00000058866.16	DGKG	327.0	697.0
ENSG00000059122.18	FLYWCH1	363.0	600.0
ENSG00000059145.20	UNKL	611.0	1393.0
ENSG00000059377.20	TBXAS1	1670.0	3260.0
ENSG00000059378.14	PARP12	791.0	2065.0
ENSG00000059573.10	ALDH18A1	331.0	453.0
ENSG00000059588.11	TARBP1	823.0	1402.0
ENSG00000059691.13	GATB	153.0	269.0
ENSG00000059728.12	MXD1	3980.0	6215.0
ENSG00000059758.9	CDK17	23180.0	30023.0
ENSG00000059769.21	DNAJC25	101.0	65.0
ENSG00000059804.19	SLC2A3	12427.0	15052.0
ENSG00000059915.18	PSD	450.0	63.0
ENSG00000060069.19	CTDP1	1062.0	3726.0
ENSG00000060138.14	YBX3	4312.0	5239.0
ENSG00000060140.10	STYK1	177.0	286.0
ENSG00000060237.20	WNK1	12669.0	19552.0
ENSG00000060303.5	RPS17P5	0.0	1.0
ENSG00000060339.15	CCAR1	2790.0	4444.0
ENSG00000060491.18	OGFR	891.0	571.0
ENSG00000060558.4	GNA15	339.0	614.0
ENSG00000060566.15	CREB3L3	4.0	2.0
ENSG00000060642.13	PIGV	374.0	393.0
ENSG00000060656.21	PTPRU	8.0	9.0
ENSG00000060688.14	SNRNP40	1658.0	2041.0
ENSG00000060709.18	RIMBP2	8.0	10.0
ENSG00000060718.23	COL11A1	0.0	1.0
ENSG00000060749.17	QSER1	772.0	1334.0
ENSG00000060762.21	MPC1	1888.0	1773.0
ENSG00000060971.20	ACAA1	144.0	827.0
ENSG00000060982.16	BCAT1	363.0	923.0
ENSG00000061273.19	HDAC7	836.0	1130.0
ENSG00000061337.16	LZTS1	29.0	41.0
ENSG00000061455.12	PRDM6	3.0	6.0
ENSG00000061656.12	SPAG4	217.0	539.0
ENSG00000061676.17	NCKAP1	282.0	454.0
ENSG00000061794.14	MRPS35	1367.0	909.0
ENSG00000061918.15	GUCY1B1	55.0	48.0
ENSG00000061936.11	SFSWAP	3564.0	7896.0
ENSG00000061938.22	TNK2	732.0	2107.0
ENSG00000061987.17	MON2	6495.0	13713.0
ENSG00000062038.16	CDH3	21.0	24.0
ENSG00000062096.16	ARSF	2.0	1.0
ENSG00000062194.17	GPBP1	15493.0	19113.0
ENSG00000062282.16	DGAT2	17.0	198.0
ENSG00000062370.18	ZNF112	2.0	4.0
ENSG00000062485.20	CS	1283.0	1026.0
ENSG00000062524.17	LTK	46.0	59.0
ENSG00000062582.15	MRPS24	27.0	4.0
ENSG00000062598.19	ELMO2	126.0	1613.0
ENSG00000062650.21	WAPL	4551.0	6642.0
ENSG00000062716.14	VMP1	10521.0	11318.0
ENSG00000062725.11	APPBP2	2932.0	3685.0
ENSG00000062822.17	POLD1	125.0	190.0
ENSG00000063015.21	SEZ6	0.0	30.0
ENSG00000063046.19	EIF4B	1964.0	8785.0
ENSG00000063127.16	SLC6A16	344.0	261.0
ENSG00000063169.13	BICRA	16.0	76.0
ENSG00000063176.17	SPHK2	97.0	222.0
ENSG00000063177.14	RPL18	129569.0	1924.0
ENSG00000063180.10	CA11	76.0	118.0
ENSG00000063241.9	ISOC2	328.0	34.0
ENSG00000063244.15	U2AF2	320.0	1865.0
ENSG00000063245.16	EPN1	766.0	784.0
ENSG00000063322.16	MED29	34.0	1746.0
ENSG00000063587.15	ZNF275	401.0	850.0
ENSG00000063601.18	MTMR1	1572.0	3841.0
ENSG00000063660.10	GPC1	8.0	13.0
ENSG00000063761.17	ADCK1	146.0	292.0
ENSG00000063854.14	HAGH	1248.0	574.0
ENSG00000063978.18	RNF4	1539.0	2453.0
ENSG00000064012.25	CASP8	5547.0	11018.0
ENSG00000064042.19	LIMCH1	36.0	29.0
ENSG00000064102.16	INTS13	311.0	608.0
ENSG00000064115.12	TM7SF3	392.0	892.0
ENSG00000064195.7	DLX3	2.0	2.0
ENSG00000064199.8	SPA17	9.0	52.0
ENSG00000064201.17	TSPAN32	930.0	641.0
ENSG00000064225.14	ST3GAL6	164.0	219.0
ENSG00000064270.15	ATP2C2	7.0	5.0
ENSG00000064300.9	NGFR	20.0	217.0
ENSG00000064309.17	CDON	51.0	100.0
ENSG00000064313.13	TAF2	3022.0	5991.0
ENSG00000064393.17	HIPK2	3831.0	8289.0
ENSG00000064419.15	TNPO3	2890.0	3752.0
ENSG00000064490.15	RFXANK	573.0	131.0
ENSG00000064545.16	TMEM161A	181.0	77.0
ENSG00000064547.15	LPAR2	288.0	261.0
ENSG00000064601.22	CTSA	717.0	431.0
ENSG00000064607.18	SUGP2	1195.0	2399.0
ENSG00000064651.15	SLC12A2	4038.0	7746.0
ENSG00000064652.12	SNX24	673.0	1116.0
ENSG00000064655.21	EYA2	48.0	39.0
ENSG00000064666.16	CNN2	2175.0	1382.0
ENSG00000064687.13	ABCA7	685.0	1053.0
ENSG00000064692.21	SNCAIP	0.0	2.0
ENSG00000064703.14	DDX20	478.0	734.0
ENSG00000064726.11	BTBD1	118.0	2319.0
ENSG00000064763.13	FAR2	639.0	889.0
ENSG00000064787.15	BCAS1	22.0	45.0
ENSG00000064835.12	POU1F1	17.0	2.0
ENSG00000064886.15	CHI3L2	359.0	162.0
ENSG00000064932.17	SBNO2	658.0	2147.0
ENSG00000064933.20	PMS1	647.0	1125.0
ENSG00000064961.20	HMG20B	598.0	320.0
ENSG00000064989.14	CALCRL	3.0	337.0
ENSG00000064995.20	TAF11	2048.0	1581.0
ENSG00000064999.17	ANKS1A	2535.0	5247.0
ENSG00000065000.21	AP3D1	1554.0	2085.0
ENSG00000065029.16	ZNF76	646.0	1049.0
ENSG00000065054.15	NHERF2	42.0	12.0
ENSG00000065057.10	NTHL1	252.0	22.0
ENSG00000065060.18	BLTP3A	645.0	1010.0
ENSG00000065135.13	GNAI3	4696.0	7047.0
ENSG00000065150.22	IPO5	1145.0	1465.0
ENSG00000065154.13	OAT	2698.0	2070.0
ENSG00000065183.17	WDR3	617.0	968.0
ENSG00000065243.21	PKN2	6578.0	11089.0
ENSG00000065268.12	WDR18	240.0	149.0
ENSG00000065308.6	TRAM2	238.0	971.0
ENSG00000065320.10	NTN1	76.0	50.0
ENSG00000065325.14	GLP2R	9.0	3.0
ENSG00000065328.18	MCM10	52.0	56.0
ENSG00000065357.21	DGKA	1209.0	3781.0
ENSG00000065361.18	ERBB3	8.0	5.0
ENSG00000065371.18	ROPN1	1.0	1.0
ENSG00000065413.21	ANKRD44	16839.0	36430.0
ENSG00000065427.16	KARS1	1659.0	1595.0
ENSG00000065457.12	ADAT1	266.0	377.0
ENSG00000065485.21	PDIA5	102.0	165.0
ENSG00000065491.9	TBC1D22B	623.0	1258.0
ENSG00000065518.9	NDUFB4	3867.0	541.0
ENSG00000065526.13	SPEN	4050.0	7241.0
ENSG00000065534.21	MYLK	0.0	17.0
ENSG00000065548.20	ZC3H15	4811.0	3689.0
ENSG00000065559.16	MAP2K4	4420.0	9006.0
ENSG00000065600.14	PACC1	692.0	354.0
ENSG00000065609.16	SNAP91	2.0	7.0
ENSG00000065613.16	SLK	1849.0	3290.0
ENSG00000065615.15	CYB5R4	2370.0	3953.0
ENSG00000065618.22	COL17A1	17.0	4.0
ENSG00000065621.16	GSTO2	278.0	177.0
ENSG00000065665.22	SEC61A2	642.0	790.0
ENSG00000065675.17	PRKCQ	1769.0	5568.0
ENSG00000065717.17	TLE2	136.0	106.0
ENSG00000065802.13	ASB1	190.0	297.0
ENSG00000065809.14	FAM107B	25322.0	45251.0
ENSG00000065833.10	ME1	97.0	143.0
ENSG00000065882.19	TBC1D1	3238.0	5950.0
ENSG00000065883.19	CDK13	9905.0	15148.0
ENSG00000065911.13	MTHFD2	1548.0	1951.0
ENSG00000065923.11	SLC9A7	843.0	1431.0
ENSG00000065970.10	FOXJ2	420.0	701.0
ENSG00000065978.20	YBX1	16314.0	7214.0
ENSG00000065989.17	PDE4A	2588.0	1925.0
ENSG00000066027.13	PPP2R5A	2126.0	4204.0
ENSG00000066032.19	CTNNA2	32.0	39.0
ENSG00000066044.16	ELAVL1	1183.0	1089.0
ENSG00000066056.16	TIE1	4.0	8.0
ENSG00000066084.14	DIP2B	4794.0	7799.0
ENSG00000066117.16	SMARCD1	906.0	935.0
ENSG00000066135.14	KDM4A	130.0	149.0
ENSG00000066136.22	NFYC	1951.0	3416.0
ENSG00000066185.14	ZMYND12	43.0	23.0
ENSG00000066230.12	SLC9A3	2.0	12.0
ENSG00000066248.16	NGEF	5.0	5.0
ENSG00000066279.20	ASPM	108.0	212.0
ENSG00000066294.16	CD84	110.0	1461.0
ENSG00000066322.16	ELOVL1	486.0	319.0
ENSG00000066336.14	SPI1	2509.0	1877.0
ENSG00000066379.16	POLR1H	589.0	190.0
ENSG00000066382.18	MPPED2	27.0	82.0
ENSG00000066405.14	CLDN18	1.0	0.0
ENSG00000066422.8	ZBTB11	2440.0	4483.0
ENSG00000066427.26	ATXN3	234.0	1447.0
ENSG00000066455.14	GOLGA5	477.0	810.0
ENSG00000066468.25	FGFR2	7.0	17.0
ENSG00000066557.7	LRRC40	1172.0	2317.0
ENSG00000066583.13	ISOC1	426.0	653.0
ENSG00000066629.20	EML1	104.0	181.0
ENSG00000066651.21	TRMT11	1192.0	2562.0
ENSG00000066654.15	THUMPD1	605.0	2032.0
ENSG00000066697.16	MSANTD3	66.0	60.0
ENSG00000066735.17	KIF26A	0.0	0.0
ENSG00000066739.13	ATG2B	1176.0	3463.0
ENSG00000066777.10	ARFGEF1	7732.0	13839.0
ENSG00000066813.15	ACSM2B	0.0	2.0
ENSG00000066827.17	ZFAT	768.0	2225.0
ENSG00000066855.17	MTFR1	596.0	1193.0
ENSG00000066923.20	STAG3	31.0	37.0
ENSG00000066926.14	FECH	207.0	304.0
ENSG00000066933.18	MYO9A	1689.0	4791.0
ENSG00000067057.20	PFKP	689.0	1717.0
ENSG00000067064.13	IDI1	2185.0	6263.0
ENSG00000067066.18	SP100	2956.0	12486.0
ENSG00000067082.16	KLF6	22922.0	17530.0
ENSG00000067113.18	PLPP1	1977.0	922.0
ENSG00000067141.18	NEO1	520.0	959.0
ENSG00000067167.9	TRAM1	2577.0	4150.0
ENSG00000067177.16	PHKA1	1.0	4.0
ENSG00000067182.10	TNFRSF1A	498.0	742.0
ENSG00000067191.18	CACNB1	23.0	153.0
ENSG00000067208.18	EVI5	2022.0	3432.0
ENSG00000067221.15	STOML1	66.0	25.0
ENSG00000067225.22	PKM	1008.0	2582.0
ENSG00000067248.12	DHX29	1147.0	2143.0
ENSG00000067334.14	DNTTIP2	2936.0	3801.0
ENSG00000067365.16	METTL22	456.0	787.0
ENSG00000067369.15	TP53BP1	2651.0	5100.0
ENSG00000067445.23	TRO	2.0	6.0
ENSG00000067533.7	RRP15	1576.0	1202.0
ENSG00000067560.15	RHOA	297.0	162.0
ENSG00000067596.13	DHX8	1866.0	2255.0
ENSG00000067606.18	PRKCZ	230.0	844.0
ENSG00000067646.13	ZFY	2.0	0.0
ENSG00000067704.11	IARS2	579.0	799.0
ENSG00000067715.16	SYT1	55.0	189.0
ENSG00000067798.16	NAV3	29.0	56.0
ENSG00000067829.21	IDH3G	1245.0	382.0
ENSG00000067836.14	ROGDI	8.0	35.0
ENSG00000067840.14	PDZD4	131.0	189.0
ENSG00000067842.20	ATP2B3	2.0	1.0
ENSG00000067900.9	ROCK1	8125.0	12875.0
ENSG00000067955.16	CBFB	3347.0	3634.0
ENSG00000067992.18	PDK3	2061.0	1884.0
ENSG00000068001.15	HYAL2	60.0	15.0
ENSG00000068024.19	HDAC4	3144.0	10496.0
ENSG00000068028.19	RASSF1	1217.0	915.0
ENSG00000068078.21	FGFR3	2.0	9.0
ENSG00000068079.8	IFI35	155.0	215.0
ENSG00000068097.17	HEATR6	230.0	266.0
ENSG00000068120.15	COASY	269.0	150.0
ENSG00000068137.16	PLEKHH3	2.0	2.0
ENSG00000068305.20	MEF2A	4848.0	9834.0
ENSG00000068308.16	OTUD5	2211.0	2725.0
ENSG00000068323.18	TFE3	402.0	565.0
ENSG00000068354.17	TBC1D25	406.0	447.0
ENSG00000068366.22	ACSL4	1921.0	3317.0
ENSG00000068383.20	INPP5A	2034.0	6932.0
ENSG00000068394.12	GPKOW	392.0	392.0
ENSG00000068400.15	GRIPAP1	1055.0	2389.0
ENSG00000068438.16	FTSJ1	429.0	469.0
ENSG00000068489.13	PRR11	36.0	44.0
ENSG00000068615.21	REEP1	37.0	6.0
ENSG00000068650.20	ATP11A	1774.0	5971.0
ENSG00000068654.18	POLR1A	736.0	1482.0
ENSG00000068697.8	LAPTM4A	1694.0	1214.0
ENSG00000068724.19	TTC7A	2672.0	7222.0
ENSG00000068745.16	IP6K2	2694.0	2742.0
ENSG00000068781.21	STON1-GTF2A1L	4.0	6.0
ENSG00000068784.14	SRBD1	1216.0	2479.0
ENSG00000068796.20	KIF2A	2218.0	1511.0
ENSG00000068831.20	RASGRP2	2685.0	2677.0
ENSG00000068878.16	PSME4	8617.0	14582.0
ENSG00000068885.16	IFT80	14.0	74.0
ENSG00000068903.22	SIRT2	2866.0	2857.0
ENSG00000068912.16	ERLEC1	596.0	1652.0
ENSG00000068971.15	PPP2R5B	136.0	161.0
ENSG00000068976.15	PYGM	174.0	617.0
ENSG00000068985.5	PAGE1	1.0	0.0
ENSG00000069011.16	PITX1	1.0	2.0
ENSG00000069018.19	TRPC7	2.0	6.0
ENSG00000069020.19	MAST4	1329.0	2640.0
ENSG00000069122.20	ADGRF5	2.0	2.0
ENSG00000069188.17	SDK2	355.0	946.0
ENSG00000069206.15	ADAM7	0.0	4.0
ENSG00000069248.13	NUP133	1670.0	3325.0
ENSG00000069275.14	NUCKS1	8124.0	3783.0
ENSG00000069329.20	VPS35	1829.0	2166.0
ENSG00000069345.13	DNAJA2	2190.0	1481.0
ENSG00000069399.15	BCL3	1093.0	2160.0
ENSG00000069424.16	KCNAB2	1763.0	3624.0
ENSG00000069431.15	ABCC9	1.0	3.0
ENSG00000069482.8	GAL	1.0	0.0
ENSG00000069493.15	CLEC2D	10453.0	12885.0
ENSG00000069509.7	FUNDC1	207.0	95.0
ENSG00000069535.15	MAOB	0.0	1.0
ENSG00000069667.16	RORA	1569.0	30698.0
ENSG00000069696.7	DRD4	8.0	17.0
ENSG00000069702.12	TGFBR3	4348.0	6965.0
ENSG00000069764.10	PLA2G10	148.0	3.0
ENSG00000069849.12	ATP1B3	20696.0	23182.0
ENSG00000069869.18	NEDD4	175.0	299.0
ENSG00000069943.11	PIGB	840.0	2412.0
ENSG00000069956.15	MAPK6	1917.0	2688.0
ENSG00000069966.19	GNB5	2782.0	5018.0
ENSG00000069974.18	RAB27A	3860.0	4432.0
ENSG00000069998.13	HDHD5	336.0	245.0
ENSG00000070010.20	UFD1	1994.0	1588.0
ENSG00000070018.10	LRP6	32.0	142.0
ENSG00000070019.6	GUCY2C	26.0	7.0
ENSG00000070031.4	SCT	33.0	1.0
ENSG00000070047.14	PHRF1	1060.0	2169.0
ENSG00000070061.17	ELP1	1120.0	3318.0
ENSG00000070081.19	NUCB2	2694.0	1360.0
ENSG00000070087.16	PFN2	53.0	28.0
ENSG00000070159.15	PTPN3	15.0	14.0
ENSG00000070182.22	SPTB	13.0	7.0
ENSG00000070190.14	DAPP1	1623.0	2648.0
ENSG00000070193.6	FGF10	0.0	1.0
ENSG00000070214.18	SLC44A1	1017.0	1357.0
ENSG00000070269.15	TMEM260	623.0	1982.0
ENSG00000070366.15	SMG6	4258.0	7318.0
ENSG00000070367.18	EXOC5	952.0	1810.0
ENSG00000070371.17	CLTCL1	37.0	91.0
ENSG00000070388.12	FGF22	36.0	8.0
ENSG00000070404.11	FSTL3	62.0	11.0
ENSG00000070413.22	DGCR2	2462.0	2595.0
ENSG00000070423.19	RNF126	2104.0	782.0
ENSG00000070444.16	MNT	1295.0	1141.0
ENSG00000070476.16	ZXDC	2012.0	4323.0
ENSG00000070495.16	JMJD6	1600.0	2249.0
ENSG00000070501.13	POLB	1812.0	2208.0
ENSG00000070526.16	ST6GALNAC1	23.0	68.0
ENSG00000070540.14	WIPI1	18.0	335.0
ENSG00000070601.10	FRMPD1	0.0	5.0
ENSG00000070610.15	GBA2	108.0	561.0
ENSG00000070614.16	NDST1	91.0	210.0
ENSG00000070669.18	ASNS	1.0	4.0
ENSG00000070718.14	AP3M2	5187.0	7787.0
ENSG00000070729.14	CNGB1	39.0	23.0
ENSG00000070731.12	ST6GALNAC2	1.0	92.0
ENSG00000070756.18	PABPC1	23002.0	77669.0
ENSG00000070759.18	TESK2	28.0	27.0
