"category","over_represented_pvalue_wal","numDEInCat","numInCat","over_represented_pvalue_naive","db","padj_wal","padj_naive","classification"
"GO_Biological_Process_2026::Positive Regulation of Myoblast Differentiation (GO:0045663)",0.70625247501177,5,31,0.749375920475684,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::L-glutamine Family Amino Acid Biosynthetic Process (GO:0009084)",0.706352462856036,2,11,0.662281753951629,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Ammonia-lyase Activity (GO:0016841)",0.706484162844285,1,5,0.661523121029127,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Extrinsic Apoptotic Signaling Pathway via Death Domain Receptors (GO:0008625)",0.706747534048085,6,35,0.702249838673225,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Axo-dendritic Transport (GO:0008088)",0.70702692997295,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Ether (GO:0071362)",0.707122407592315,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Mast Cell Degranulation (GO:0043306)",0.707200084681247,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Defense Response to Virus (GO:0050687)",0.707325503122963,2,13,0.752147837923957,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Toll-Like Receptor 9 Signaling Pathway (GO:0034164)",0.70734406548267,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Inner Dynein Arm (GO:0036156)",0.707387760091631,1,6,0.727472324071356,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Mast Cell Chemotaxis (GO:0060754)",0.707442194131454,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Glutamate-gated Calcium Ion Channel Activity (GO:0022849)",0.70763299398256,1,5,0.661523121029127,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of T Cell Mediated Immunity (GO:0002709)",0.707641843213403,2,11,0.662281753951629,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Protein Localization to Microtubule (GO:1902817)",0.707680767534092,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Protein Localization to Microtubule (GO:1902816)",0.707680767534092,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Calcium Ion Transport (GO:0051924)",0.707691310952106,9,52,0.70743377334747,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of T-helper 17 Cell Differentiation (GO:2000320)",0.707729979106569,2,11,0.662281753951629,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of mRNA Catabolic Process (GO:0061014)",0.707784150943863,8,49,0.764568386796283,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Inclusion Body Assembly (GO:0070841)",0.707817254099399,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Complement Receptor Mediated Signaling Pathway (GO:0002430)",0.708131581848467,2,12,0.710123362916493,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Podocyte Development (GO:0072015)",0.708198200916736,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Medium-chain fatty-acyl-CoA Metabolic Process (GO:0036112)",0.708404944515197,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Endosome Membrane (GO:0010008)",0.708526551213909,75,400,0.66524034422604,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Leukocyte Proliferation (GO:0070664)",0.708564337075601,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::RNA Methyltransferase Activity (GO:0008173)",0.708576061357992,3,20,0.777528111387773,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Iron Coordination Entity Transport (GO:1901678)",0.708988165125251,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::UMP Catabolic Process (GO:0046050)",0.709271088894671,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Nucleocytoplasmic Transport (GO:0046824)",0.709327684666017,8,45,0.672051019301312,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0045743)",0.70969368027188,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Type B Pancreatic Cell Proliferation (GO:0061469)",0.709748915466111,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Potassium Ion Transmembrane Transport (GO:1901379)",0.709818754259708,6,34,0.673823332480251,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::CDP-alcohol Phosphatidyltransferase Activity (GO:0017169)",0.709859117713424,1,6,0.727472324071356,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Autophagy of Mitochondrion (GO:1903147)",0.710442626770829,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Supramolecular Fiber Organization (GO:1902903)",0.710495323771307,5,28,0.660507843860342,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Termination of RNA Polymerase II Transcription, poly(A)-coupled (GO:2000804)",0.710831160789612,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Protein K63-linked Ubiquitination (GO:1900044)",0.710865295065789,2,13,0.752147837923957,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of DNA Damage Response, Signal Transduction by P53 Class Mediator (GO:0043518)",0.710940230153525,2,12,0.710123362916493,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Canonical NF-kappaB Signal Transduction (GO:0043123)",0.711017118306903,36,203,0.76195870144906,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Development of Primary Male Sexual Characteristics (GO:0046546)",0.711164645471493,4,25,0.74614388006829,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Actin-mediated Cell Contraction (GO:0070252)",0.71117796393678,2,12,0.710123362916493,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Bleb Assembly (GO:0032060)",0.711215567399412,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Lipoprotein Particle Receptor Binding (GO:0070325)",0.711424293796301,4,23,0.681820494322383,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Apoptotic Process (GO:0043065)",0.711522022606375,50,268,0.658244550080097,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::CENP-A Containing Chromatin Assembly (GO:0034080)",0.711625905827879,1,7,0.780575989446166,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Lipoprotein Transport (GO:0042953)",0.711693032253266,2,13,0.752147837923957,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Protein K48-linked Ubiquitination (GO:0061945)",0.711770038935598,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Flotillin Complex (GO:0016600)",0.711824111449818,1,6,0.727472324071356,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Calcium Import Into the Mitochondrion (GO:0110097)",0.711932233454981,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Steroid Metabolic Process (GO:0045940)",0.712152244046849,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Sphingomyelin Catabolic Process (GO:0006685)",0.712609846132458,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Alcohol Catabolic Process (GO:0046164)",0.712634470795467,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cholesterol Catabolic Process (GO:0006707)",0.712634470795467,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Sterol Catabolic Process (GO:0016127)",0.712634470795467,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Protein Localization to Mitochondrion (GO:1903748)",0.712876185501948,1,7,0.780575989446166,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Serine Transport (GO:0032329)",0.71301026832059,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Estradiol Stimulus (GO:0071392)",0.713146802398122,2,12,0.710123362916493,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803)",0.713190396734891,9,51,0.684264911000606,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::L-alanine Transmembrane Transporter Activity (GO:0015180)",0.713268421440417,1,6,0.727472324071356,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Blood Vessel Branching (GO:1905555)",0.713387066511035,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Lead Ion (GO:0010288)",0.713416645737434,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Primary Neural Tube Formation (GO:0014020)",0.713460083939717,5,27,0.626742861589181,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Tube Closure (GO:0060606)",0.713460083939717,5,27,0.626742861589181,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Leukocyte Tethering or Rolling (GO:1903238)",0.71346750497296,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Fat Cell Differentiation (GO:0045599)",0.713687867242017,7,38,0.629954805723677,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::GlcNAc(2)-PP-Dol Mannosyltransferase Activity (GO:0120562)",0.713724729571355,1,6,0.727472324071356,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Notch Signaling Pathway (GO:0045746)",0.71380326159444,5,25,0.553486081221137,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::5S Class rRNA Transcription by RNA Polymerase III (GO:0042791)",0.713968194829639,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Transcription Factor TFIIIC Complex (GO:0000127)",0.713968194829639,1,6,0.727472324071356,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Acidic pH (GO:0010447)",0.714411442548267,3,17,0.671387598730903,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Transforming Growth Factor Beta Production (GO:0071634)",0.714836925330569,2,13,0.752147837923957,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of B Cell Receptor Signaling Pathway (GO:0050855)",0.715286054629863,3,18,0.710395224799575,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Ruffle Assembly (GO:1900028)",0.715860325225385,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Potassium Ion Transport (GO:0043266)",0.716065083245058,5,30,0.721852378342887,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Endoplasmic Reticulum Tubular Network Formation (GO:0071787)",0.716067124249403,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Protein Localization (GO:0032880)",0.71620023218288,17,96,0.708925288357034,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Anterior/posterior Axis Specification (GO:0009948)",0.716283203578185,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Primary Metabolic Process (GO:0080090)",0.716286305005519,18,102,0.718055596670391,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::AV Node Cell Action Potential (GO:0086016)",0.716436219862967,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Membrane Depolarization During AV Node Cell Action Potential (GO:0086045)",0.716436219862967,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Calcium Ion-Regulated Exocytosis of Neurotransmitter (GO:0048791)",0.716438720513994,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Chemokine-Mediated Signaling Pathway (GO:0070100)",0.716459308362091,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Epithelium Development (GO:0060429)",0.716545006344513,18,98,0.649608885999498,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Meiotic Nuclear Division (GO:0040020)",0.716607197254801,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Salt (GO:1902075)",0.716882986101174,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Sodium Arsenite (GO:1903936)",0.716882986101174,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Sodium Arsenite (GO:1903935)",0.716882986101174,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Cardiac Muscle Cell Proliferation (GO:0060045)",0.717092982696041,2,13,0.752147837923957,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::L-proline Biosynthetic Process (GO:0055129)",0.717113224193775,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::GDP-L-fucose Biosynthetic Process (GO:0042350)",0.717177697964374,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::ADP Binding (GO:0043531)",0.717307458342379,5,28,0.660507843860342,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Beta-N-acetylglucosaminylglycopeptide Beta-1,4-Galactosyltransferase Activity (GO:0003831)",0.717673109138888,1,5,0.661523121029127,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Protein Kinase Activity (GO:0006469)",0.717697201796121,4,25,0.74614388006829,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Endocytic Vesicle Membrane (GO:0030666)",0.717794797815257,25,138,0.690597574447662,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Vasodilation (GO:0042311)",0.71799281756419,3,18,0.710395224799575,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Mitotic Sister Chromatid Separation (GO:0010965)",0.718042684309526,2,13,0.752147837923957,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Cell Development (GO:0060284)",0.718109771851108,7,41,0.711799209560737,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Neutrophil-mediated Killing of Bacterium (GO:0070944)",0.718117934192325,1,5,0.661523121029127,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Basement Membrane Organization (GO:0110011)",0.718157797020415,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Cytokine Receptor Binding (GO:0005126)",0.718199355294809,13,73,0.686552091300877,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Monocarboxylic Acid Binding (GO:0033293)",0.718259912833975,2,12,0.710123362916493,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Blood-Brain Barrier Permeability (GO:1905603)",0.718263819176974,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Interleukin-23 Production (GO:0032747)",0.7186870212029,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Leukocyte Adhesion to Arterial Endothelial Cell (GO:1904997)",0.718772668637082,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Acetylcholine Receptor Activity (GO:0015464)",0.719160816446633,2,12,0.710123362916493,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::GTPase Inhibitor Activity (GO:0005095)",0.719390461299457,2,12,0.710123362916493,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Glial Cell Differentiation (GO:0010001)",0.719626270406841,4,21,0.606843593318384,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Dicarboxylic Acid Transport (GO:0006835)",0.719636070200432,4,22,0.645644474347609,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Canonical Wnt Signaling Pathway (GO:0090090)",0.719840256625582,18,94,0.573636686437491,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Leukocyte Apoptotic Process (GO:0071887)",0.719842407302504,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Clathrin Coat of Coated Pit (GO:0030132)",0.720046639207926,2,13,0.752147837923957,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Intracellular Oxygen Homeostasis (GO:0032364)",0.720102202234274,1,6,0.727472324071356,"GO_Biological_Process_2026",1,1,"n.s."
