"category","over_represented_pvalue_wal","numDEInCat","numInCat","over_represented_pvalue_naive","db","padj_wal","padj_naive","classification"
"GO_Biological_Process_2026::Aorta Development (GO:0035904)",0.766209403451028,2,11,0.721088969502043,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Photoperiodism (GO:0009648)",0.766218684155547,4,22,0.728996598668304,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Protein K48-linked Ubiquitination (GO:0061945)",0.766313553351501,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Glycerol Ether Biosynthetic Process (GO:0046504)",0.766341177489221,1,7,0.816924574711503,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Embryonic Development (GO:0045995)",0.767055589251541,8,46,0.803883257900452,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Oxidoreductase Activity, Acting on NAD(P)H, Oxygen as Acceptor (GO:0050664)",0.767237414353031,2,12,0.766234298507828,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of miRNA-mediated Gene Silencing (GO:2000637)",0.767654668944564,1,7,0.816924574711503,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Vesicle Membrane (GO:0012506)",0.767716678165956,12,67,0.806633459008316,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Molecular_Function_2026::UDP-glycosyltransferase Activity (GO:0008194)",0.767817874815545,7,39,0.765035499970239,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Phagolysosome Assembly (GO:0001845)",0.767874125058669,2,12,0.766234298507828,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cell-cell Junction Organization (GO:0045216)",0.767874157408267,10,52,0.709200650815651,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::T Cell Differentiation in Thymus (GO:0033077)",0.767932066980518,2,13,0.804876820911613,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Blood Vessel Remodeling (GO:0060312)",0.767934314251767,1,5,0.702591498087087,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::G-quadruplex RNA Binding (GO:0002151)",0.767994836310853,1,7,0.816924574711503,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Phosphatidic Acid Binding (GO:0070300)",0.768285430271549,4,21,0.692611943751257,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Enamel Mineralization (GO:0070166)",0.768357877019216,1,5,0.702591498087087,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::ISWI-type Complex (GO:0031010)",0.768727000300221,2,13,0.804876820911613,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Gluconeogenesis (GO:0045721)",0.768765560644977,2,11,0.721088969502043,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Osteoblast Proliferation (GO:0033688)",0.768941877812762,2,12,0.766234298507828,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Telomere Capping (GO:1904354)",0.769030624066108,1,7,0.816924574711503,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::NADP Binding (GO:0050661)",0.769170943370619,6,34,0.771229762844693,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Alpha-actinin Binding (GO:0051393)",0.769204140197956,3,17,0.742376105220508,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Intracellular Transport (GO:0032388)",0.769435929357064,12,67,0.806633459008316,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Golgi Organization (GO:1903358)",0.769478065549083,3,17,0.742376105220508,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Protein Polymerization (GO:0032272)",0.769712105133433,4,22,0.728996598668304,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Molecule of Bacterial Origin (GO:0002237)",0.769767331271468,9,52,0.817721511858375,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::BHLH Transcription Factor Binding (GO:0043425)",0.76979202184833,3,16,0.702166926842525,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Acidic Amino Acid Transport (GO:0015800)",0.769865412756808,3,17,0.742376105220508,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Double-Strand Break Repair (GO:2000780)",0.769972115916799,6,36,0.818167021097214,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Double-strand Break Repair via Break-Induced Replication (GO:0000727)",0.770237760043049,2,12,0.766234298507828,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Angiotensin (GO:1904385)",0.77033509665409,2,11,0.721088969502043,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Chloride Channel Regulator Activity (GO:0017081)",0.770477659376835,2,12,0.766234298507828,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Termination of RNA Polymerase II Transcription, poly(A)-coupled (GO:2000804)",0.770609145237316,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Serotonin Metabolic Process (GO:0042428)",0.770641103455589,1,7,0.816924574711503,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Autophagy of Mitochondrion (GO:1903147)",0.770686422029297,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Long-chain Fatty acyl-CoA Hydrolase Activity (GO:0052816)",0.770932001760335,2,12,0.766234298507828,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Canonical NF-kappaB Signal Transduction (GO:0043123)",0.770936100580782,39,202,0.804525590568226,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Intraciliary Anterograde Transport (GO:0035720)",0.771514356051861,3,20,0.837367896387987,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Mitochondrial Depolarization (GO:0051900)",0.771856035082945,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Intracellular Signal Transduction (GO:1902533)",0.771915361408175,120,586,0.752535710989767,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Ventricular Cardiac Muscle Cell Membrane Repolarization (GO:0099625)",0.772130081496812,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Complement Component C3b Binding (GO:0001851)",0.772162582397541,1,6,0.76665616181982,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Stem Cell Differentiation (GO:2000738)",0.772192032940007,2,12,0.766234298507828,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Actin Filament Capping (GO:0051693)",0.772272112127436,3,18,0.778131670203162,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Barbed-end Actin Filament Capping (GO:0051016)",0.772272112127436,3,18,0.778131670203162,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Hydrolase Activity, Hydrolyzing O-glycosyl Compounds (GO:0004553)",0.772396546464996,3,17,0.742376105220508,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Inclusion Body Assembly (GO:0070841)",0.772421135841971,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Fatty Acid Derivative Metabolic Process (GO:1901568)",0.772552814030048,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Detection of Chemical Stimulus Involved in Sensory Perception (GO:0050907)",0.772566090744738,1,7,0.816924574711503,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Apoptotic Cell Clearance (GO:0043277)",0.772899140185512,4,22,0.728996598668304,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Bone Mineralization (GO:0030501)",0.772938695509322,5,29,0.779781094138772,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::GlcNAc(2)-PP-Dol Mannosyltransferase Activity (GO:0120562)",0.773019175353591,1,6,0.76665616181982,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Stress-activated Protein Kinase Signaling Cascade (GO:0031098)",0.773266388432565,3,17,0.742376105220508,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Protein Kinase B Binding (GO:0043422)",0.773298656508814,1,7,0.816924574711503,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Monocyte Chemotactic Protein-1 Production (GO:0071639)",0.77355332455472,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::GPI Anchor Biosynthetic Process (GO:0006506)",0.773554438439325,4,25,0.818621617546813,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::GPI Anchor Metabolic Process (GO:0006505)",0.773554438439325,4,25,0.818621617546813,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Phagocytosis (GO:0050764)",0.77361438794128,10,53,0.732586583995077,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Muscle Cell Apoptotic Process (GO:0010661)",0.773644991509578,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein Targeting to Vacuole Involved in Autophagy (GO:0071211)",0.773667030134832,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Type 2 Immune Response (GO:0002828)",0.773682350307868,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of DNA-templated Transcription Elongation (GO:0032784)",0.773789832513151,7,41,0.81014711086193,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of mRNA Splicing, via Spliceosome (GO:0048026)",0.773978159996564,2,12,0.766234298507828,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Long-Term Neuronal Synaptic Plasticity (GO:0048169)",0.774085084553112,2,12,0.766234298507828,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Oxidoreductase Activity, Acting on the CH-NH Group of Donors, NAD or NADP as Acceptor (GO:0016646)",0.774217581972174,2,13,0.804876820911613,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Voltage-Gated Potassium Channel Activity (GO:1903817)",0.77437080404939,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Bone Mineralization (GO:0030502)",0.774445143846069,2,12,0.766234298507828,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Spindle Assembly (GO:1905832)",0.774986371484079,1,7,0.816924574711503,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::PERK-mediated Unfolded Protein Response (GO:0036499)",0.775188904506455,1,7,0.816924574711503,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Protein K63-linked Ubiquitination (GO:1902523)",0.775230244176199,1,8,0.856366904107327,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Aldosterone Biosynthetic Process (GO:0032347)",0.775293355011831,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Interleukin-17 Production (GO:0032660)",0.775330533407071,5,29,0.779781094138772,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Exocytosis (GO:0045921)",0.775330828908546,6,35,0.795736068660375,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of ER to Golgi Vesicle-Mediated Transport (GO:0060628)",0.775510167404896,3,20,0.837367896387987,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Golgi to Plasma Membrane Transport (GO:0006893)",0.775560659294778,10,56,0.795011516515351,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::2-Oxoglutarate-Dependent Dioxygenase Activity (GO:0016706)",0.775684944989489,8,44,0.760489314645407,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Chondroitin Sulfotransferase Activity (GO:0034481)",0.77605824028955,1,5,0.702591498087087,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Mechanosensitive Monoatomic Ion Channel Activity (GO:0008381)",0.776454233373334,2,11,0.721088969502043,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Mitogen-activated Protein Kinase P38 Binding (GO:0048273)",0.776667456306475,1,6,0.76665616181982,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Retinoic Acid Metabolic Process (GO:0042573)",0.776724314941585,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Chloride Ion Binding (GO:0031404)",0.776763161329781,1,6,0.76665616181982,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Cardiac Muscle Cell Proliferation (GO:0060043)",0.776790412322329,3,18,0.778131670203162,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Axo-dendritic Transport (GO:0008088)",0.777064974941925,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Metal Ion (GO:0071248)",0.77707722540867,16,87,0.799328979237836,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::CGAS/STING Signaling Pathway (GO:0140896)",0.777110648112325,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Lipid Catabolic Process (GO:0050994)",0.777201720449672,3,17,0.742376105220508,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Intracellular Glutamate Homeostasis (GO:0090461)",0.777465623379798,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::NADP+ Metabolic Process (GO:0006739)",0.777588964819261,2,13,0.804876820911613,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:2000095)",0.777825275976471,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Clathrin Coat of Coated Pit (GO:0030132)",0.778072355320908,2,13,0.804876820911613,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Ketone (GO:1901654)",0.778154553364088,4,23,0.762052181619993,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Establishment of Monopolar Cell Polarity (GO:0061162)",0.778169711199676,1,5,0.702591498087087,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Skeletal Myofibril Assembly (GO:0014866)",0.778245547890598,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Meiosis I (GO:0007127)",0.778398495070676,3,20,0.837367896387987,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Phosphatidylinositol Phosphate 5-Phosphatase Activity (GO:0034595)",0.778738365131928,2,12,0.766234298507828,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::B Cell Chemotaxis (GO:0035754)",0.778841440177223,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Binding (GO:0051100)",0.778925403539885,5,30,0.805402607815558,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Fas Signaling Pathway (GO:1902044)",0.778952984179301,1,7,0.816924574711503,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::D-glucose Import Across Plasma Membrane (GO:0098708)",0.77903334374836,2,11,0.721088969502043,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Cholesterol (GO:0070723)",0.779093313945312,3,17,0.742376105220508,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Phosphatidylinositol-3,5-bisphosphate Binding (GO:0080025)",0.779253824723861,4,23,0.762052181619993,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Single-stranded DNA 3'-5' DNA Exonuclease Activity (GO:0008310)",0.779494846424148,1,6,0.76665616181982,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Oligosaccharide Metabolic Process (GO:0009311)",0.779523348363757,6,34,0.771229762844693,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Insulin Secretion (GO:0050796)",0.779725571277206,13,68,0.731126984857914,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Pantothenate Metabolic Process (GO:0015939)",0.779737027908868,1,7,0.816924574711503,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Muscle Cell Apoptotic Process (GO:0010660)",0.779874612334793,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Adenylate Cyclase-Activating Adrenergic Receptor Signaling Pathway (GO:0071880)",0.78003192639703,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Potassium Ion Export Across Plasma Membrane (GO:1903765)",0.780326999828679,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Bleb Assembly (GO:0032060)",0.780363730406639,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Neutral L-amino Acid Transmembrane Transporter Activity (GO:0015175)",0.780377169035559,5,29,0.779781094138772,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Determination of Left/Right Symmetry (GO:0007368)",0.780452722750088,7,40,0.788494498637512,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Alpha-Beta T Cell Differentiation (GO:0046637)",0.780455339748848,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein Localization to Axon (GO:0099612)",0.78064069535835,1,6,0.76665616181982,"GO_Biological_Process_2026",1,1,"n.s."
