"category","over_represented_pvalue_wal","numDEInCat","numInCat","over_represented_pvalue_naive","db","padj_wal","padj_naive","classification"
"GO_Biological_Process_2026::Positive Regulation of Syncytium Formation by Plasma Membrane Fusion (GO:0060143)",0.217840800069162,3,10,0.364879974497388,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Sodium Ion Transmembrane Transport (GO:1902305)",0.217843339627719,6,18,0.169514983931326,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Retrograde Protein Transport, ER to Cytosol (GO:0030970)",0.217878546571014,5,18,0.337702002363546,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Viral Life Cycle (GO:1903901)",0.218124756710497,2,5,0.291687363242957,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Amyloid Precursor Protein Catabolic Process (GO:1902993)",0.218220847925259,7,23,0.20598786061624,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Exocytosis (GO:0017157)",0.218814489383906,13,42,0.0963789324420921,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Vascular Associated Smooth Muscle Cell Differentiation (GO:0035886)",0.218879567441092,2,6,0.379115296497954,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::MiRNA Processing (GO:0035196)",0.218932144108458,11,35,0.110032255333977,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Ceramide Transfer Activity (GO:0120017)",0.219150151913418,2,5,0.291687363242957,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::RNA Polymerase II-specific DNA-binding Transcription Factor Binding (GO:0061629)",0.21915914387451,42,197,0.540000026487222,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Multivesicular Body Assembly (GO:0036258)",0.219272927213023,9,30,0.175121239296346,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Epinephrine Stimulus (GO:0071872)",0.219351812334252,3,9,0.299456882617527,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::G Protein-Coupled Acetylcholine Receptor Signaling Pathway (GO:0007213)",0.219413829275064,4,14,0.350781944467077,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::TRNA (Guanine) Methyltransferase Activity (GO:0016423)",0.219469102256636,5,11,0.0651433021746297,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Peptide Transport (GO:0015833)",0.219678867777765,2,6,0.379115296497954,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::DNA-templated Transcription (GO:0006351)",0.219906099023533,47,194,0.189011406088628,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of RIG-I Signaling Pathway (GO:1900246)",0.220002224902915,4,10,0.146803001564517,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of mRNA Export From Nucleus (GO:0010793)",0.2200533478086,3,8,0.23472170834334,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Ribonucleoprotein Complex Localization (GO:2000197)",0.2200533478086,3,8,0.23472170834334,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::DNA Binding, Bending (GO:0008301)",0.22011163339968,5,13,0.124962580737556,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Nuclear-transcribed mRNA Catabolic Process (GO:0000956)",0.220155006617243,29,104,0.0702178389378533,"GO_Biological_Process_2026",1,0.992260376447756,"n.s."
"GO_Biological_Process_2026::Myeloid Dendritic Cell Activation (GO:0001773)",0.220713262154566,3,10,0.364879974497388,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Glycerol Metabolic Process (GO:0006071)",0.220761539978639,3,8,0.23472170834334,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Benzodiazepine Receptor Activity (GO:0008503)",0.220920679113776,1,2,0.382278812412902,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Actin Polymerization or Depolymerization (GO:0008154)",0.22105753156198,12,49,0.351347004932373,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Diphosphoinositol Pentakisphosphate Kinase Activity (GO:0000829)",0.221079747278915,2,4,0.202705799885643,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Inositol-1,3,4,5,6-pentakisphosphate Kinase Activity (GO:0000827)",0.221079747278915,2,4,0.202705799885643,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Secretion by Cell (GO:1903532)",0.221187261410702,17,63,0.175319151373431,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Establishment of Protein Localization (GO:1904950)",0.221269897180146,3,10,0.364879974497388,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Forebrain Neuron Differentiation (GO:0021879)",0.221355456717793,4,11,0.193465686930167,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Leucine Starvation (GO:1990253)",0.221522966632962,5,12,0.0925931511609154,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Titin Binding (GO:0031432)",0.221751198079227,3,10,0.364879974497388,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Epithelial Cilium Movement Involved in Extracellular Fluid Movement (GO:0003351)",0.221818750623838,7,19,0.0915499992018683,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0033209)",0.221849975164746,10,40,0.346916278000813,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Zinc Ion (GO:0010043)",0.221911931275622,5,19,0.384917423551516,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of DNA Biosynthetic Process (GO:2000279)",0.222281746545785,7,23,0.20598786061624,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::T-helper 1 Cell Differentiation (GO:0045063)",0.22233228148846,8,24,0.121872592091551,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::N-acetyltransferase Activity (GO:0008080)",0.222463771115747,5,14,0.16171878480423,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Protein Exit From Endoplasmic Reticulum (GO:0070861)",0.222822167483724,4,10,0.146803001564517,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::NBAF Complex (GO:0071565)",0.222879161995101,3,11,0.429160332335097,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Eye Morphogenesis (GO:0048592)",0.223103365208605,5,18,0.337702002363546,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Low-density Lipoprotein Particle Receptor Binding (GO:0050750)",0.223302095430734,6,20,0.24388862029232,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Lipid Droplet Organization (GO:0034389)",0.223365035989389,8,31,0.339351628868369,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::DNA Double-Strand Break Processing Involved in Repair via Single-Strand Annealing (GO:0010792)",0.223400705120851,3,6,0.116831496732964,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Double-strand Break Repair via Single-Strand Annealing (GO:0045002)",0.223400705120851,3,6,0.116831496732964,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Peptide Hormone Secretion (GO:0090277)",0.223424848630034,8,36,0.517637963837437,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Smooth Muscle Cell Proliferation (GO:0048662)",0.223617932838077,9,30,0.175121239296346,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Gap Junction Assembly (GO:1903598)",0.223639460143426,1,1,0.21403938999157,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Lipid Biosynthetic Process (GO:0051055)",0.223815210977185,6,22,0.325639635387588,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Dolichyl Monophosphate Biosynthetic Process (GO:0043048)",0.224437941715641,3,8,0.23472170834334,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Protein Kinase C Binding (GO:0005080)",0.224844181820418,8,34,0.447116473025711,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Endothelial Tube Morphogenesis (GO:1901509)",0.225401372206757,2,4,0.202705799885643,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::ErbB-3 Class Receptor Binding (GO:0043125)",0.225499797644379,2,5,0.291687363242957,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Relaxation of Cardiac Muscle (GO:1901897)",0.225911840857449,3,5,0.0692334548496716,"GO_Biological_Process_2026",1,0.992260376447756,"n.s."
"GO_Biological_Process_2026::Regulation of Tumor Necrosis Factor Production (GO:0032680)",0.226110408756239,28,124,0.40883139141502,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Endoplasmic Reticulum Tubular Network Membrane (GO:0098826)",0.226115515629025,3,5,0.0692334548496716,"GO_Cellular_Component_2026",1,0.48913611177553,"n.s."
"GO_Biological_Process_2026::Erythrocyte Differentiation (GO:0030218)",0.226496527224867,12,46,0.268513351425159,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::DNA Double-Strand Break Processing (GO:0000729)",0.227044061263745,8,17,0.0164029237589684,"GO_Biological_Process_2026",1,0.601160286751133,"n.s."
"GO_Biological_Process_2026::Microtubule-based Transport (GO:0099111)",0.22710956893218,5,13,0.124962580737556,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::DNA Nuclease Activity (GO:0004536)",0.227885059667328,7,23,0.20598786061624,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein Localization to Microtubule Organizing Center (GO:1905508)",0.227917319311716,8,20,0.04628654304159,"GO_Biological_Process_2026",1,0.944384130687423,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Lymphocyte Apoptotic Process (GO:0070229)",0.227949563904009,2,8,0.537198027838028,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Postsynaptic Membrane Assembly (GO:0097104)",0.228047531050169,2,5,0.291687363242957,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Programmed Cell Death (GO:0043068)",0.22825267391049,50,227,0.434983196658372,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Nuclear Stress Granule (GO:0097165)",0.228301252892916,3,7,0.172956167831951,"GO_Cellular_Component_2026",1,0.787568264234775,"n.s."
"GO_Cellular_Component_2026::THO Complex Part of Transcription Export Complex (GO:0000445)",0.228431792678494,3,6,0.116831496732964,"GO_Cellular_Component_2026",1,0.647652862324037,"n.s."
"GO_Biological_Process_2026::Regulation of MHC Class I Biosynthetic Process (GO:0045343)",0.228496792813776,2,5,0.291687363242957,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::T-helper Cell Differentiation (GO:0042093)",0.228915652440021,12,39,0.111496204068077,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Pseudouridine Synthesis (GO:0001522)",0.229135030100665,5,15,0.202171193879771,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::U2-type Prespliceosome Assembly (GO:1903241)",0.229279517750754,8,25,0.14727299093827,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Membrane Potential (GO:0045838)",0.229301076804925,2,5,0.291687363242957,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Neutrophil Mediated Immunity (GO:0002446)",0.229353466557726,4,12,0.243901954814793,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Mitochondrial Large Ribosomal Subunit Binding (GO:0140978)",0.229467380909517,2,5,0.291687363242957,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Azurophil Granule Membrane (GO:0035577)",0.229580075335167,14,54,0.253440549550984,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Cysteine-type Deubiquitinase Activity (GO:0004843)",0.229734398981554,24,76,0.0248402815955387,"GO_Molecular_Function_2026",1,0.857509479337438,"n.s."
"GO_Biological_Process_2026::Positive Regulation of DNA Binding (GO:0043388)",0.230100614488941,5,16,0.245534221700854,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Vasculature Development (GO:0001944)",0.230433496198274,4,11,0.193465686930167,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Termination of RNA Polymerase II Transcription (GO:1904595)",0.230696036966142,2,5,0.291687363242957,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Iron Ion (GO:0071281)",0.230779866568126,2,6,0.379115296497954,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Neurogenesis (GO:0050767)",0.230809679087683,13,48,0.212474019259467,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Natural Killer Cell Activation (GO:0032816)",0.231123099845724,4,12,0.243901954814793,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Telomere Maintenance via Telomere Lengthening (GO:1904357)",0.231181348576023,8,27,0.204843849727668,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Granulocyte Chemotaxis (GO:0071624)",0.231260366004445,6,18,0.169514983931326,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Neutrophil Chemotaxis (GO:0090023)",0.231260366004445,6,18,0.169514983931326,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of DNA Recombination (GO:0045910)",0.231262246025257,12,39,0.111496204068077,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Glial Cell Proliferation (GO:0060253)",0.231290710882579,2,6,0.379115296497954,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Viral Genome Replication (GO:0045069)",0.23155820806708,16,59,0.178960686373449,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Binding (GO:0051100)",0.23166312844512,9,30,0.175121239296346,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein Acetylation (GO:0006473)",0.23192759182295,7,19,0.0915499992018683,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Neuron-neuron Synaptic Transmission (GO:0007270)",0.231978645127951,2,4,0.202705799885643,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Mon1-Ccz1 Complex (GO:0035658)",0.232181065985757,2,5,0.291687363242957,"GO_Cellular_Component_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Hydrolase Activity (GO:0051336)",0.232297936594801,7,29,0.430421691823202,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Induction of Positive Chemotaxis (GO:0050930)",0.232633914460207,2,6,0.379115296497954,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Commissural Neuron Axon Guidance (GO:0071679)",0.232643524803411,3,9,0.299456882617527,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::RRNA 2'-O-methylation (GO:0000451)",0.232680763187954,2,6,0.379115296497954,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Pyrimidine Nucleotide-Sugar Transmembrane Transport (GO:0090481)",0.233442442881339,3,6,0.116831496732964,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Melanin Biosynthetic Process (GO:0048023)",0.233547446468977,3,8,0.23472170834334,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Secondary Metabolite Biosynthetic Process (GO:1900378)",0.233547446468977,3,8,0.23472170834334,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Protein Kinase Binding (GO:0019901)",0.234016758222861,100,464,0.4873896999843,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Viral Transcription (GO:0032897)",0.234357046311423,4,14,0.350781944467077,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Autophagy of Peroxisome (GO:0030242)",0.234469214834669,6,16,0.106772532673388,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Pexophagy (GO:0000425)",0.234469214834669,6,16,0.106772532673388,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Natural Killer Cell Chemotaxis (GO:2000503)",0.234491822586273,2,4,0.202705799885643,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Zinc Ion (GO:0071294)",0.234498125208633,3,10,0.364879974497388,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060)",0.234695709098987,21,86,0.284691693071593,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::RNA Polymerase II General Transcription Initiation Factor Binding (GO:0001091)",0.234985686994402,6,19,0.205498823037229,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Epithelial Cell Proliferation (GO:0050680)",0.235057858716946,15,56,0.202938154120476,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Telomere Maintenance in Response to DNA Damage (GO:0043247)",0.235625507621022,5,15,0.202171193879771,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Defense Response to Fungus (GO:0050832)",0.236019009309871,7,23,0.20598786061624,"GO_Biological_Process_2026",1,1,"n.s."
